Age,Gender,PostalCode,ResidenceYears,ResidenceType,DistanceResidenceCampus,Commute,NativeLanguage,OtherLanguages,BirthCountry,LengthCm,WeightKg,DominantHand,DominantFoot,Diagnose,AlcoholConsumption,CigaretteConsumption,SleepHours,Rested,Happiness,EducationFather,OccupationFather,EducationMother,OccupationMother,FamilyIncome,FamilySize,NumSiblings,SiblingRank,FamilySituation,DivorcedYears,HappinessHome,ParentsStemEducation,ParentsStemOccupation,ParentsHelp,SecondaryEducation,EducationSector,KindergartenAge,SecondaryDiplomaYears,MathHours1,MathHours2,MathHours3,SecondaryMathResults,OtherEducation,OtherDiploma,Elective,ClassSize,ClassSizeComfort,ClassSizeAttention,MathPrep,MathTeacherHelpful,MathTeacherAvailable,Credits,StudyTimeGeneralHours,StudyTimeITHours,NonStudyTimeITHours,ITMainDomain,ITProjects,NumProgrammingLanguages,MathFun,MathConfidence,MathEffort,MathStress,MathMoreStress,MathProblemAction,RankFamily,RankYouthMovement,RankYouthHouse,RankMusic,RankSportsClub,RankHome,RankAssociation,RankFriends,OutdoorChild,OutdoorNow,OutdoorChildCompany,SportHours,SportType,ReadingHours,ReadingLanguages,ReadingEnjoyment,ComputerUseProHours,ComputerUseRecHours,ComputerGameTypes,ComputerGameNeglect,BrainGameHours,MusicalInstrument,MusicEducation,MusicYears,SheetMusic,SpendingMoney,SpendingGames,LootBoxKnow,LootBoxIllegal,LootBoxBought1,LootBoxBought2,TestQ01,TestQ02,TestQ03,TestQ04,TestQ05,TestQ06,TestQ07,TestQ08,TestQ09,TestQ10,TestQ11,TestQ12,TestQ13,TestQ14,TestQ15,TestTimeMins,GradeMath4IT,GradePOD1,GradeOOP1,GradeOOP2,GradeWA1,GradeWA2,GradePRJ1
19,Mannelijk,9130,17,Ik verblijf thuis bij mijn ouders/voogd,52,Bus-Trein,Nederlands,,België,180,90,Rechtshandig,Rechtsvoetig,"Dyslexie,Dyscalculie",1,0,5,3,6,Master of equivalent (universiteit),Bediende,Bachelor of equivalent (hogeschool),Bediende,4500€ - 5999€,5,0,1,Co-ouderschap (afwisselend bij elke ouder),18,4,Ja,Nee,8,Algemeen Secundair Onderwijs (ASO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,2.5,2,5,5,6,7,Nee,Nee,Programmeren,25,7,3,4,6,8,60,10,20,2,Internet of Things,Dat heb ik nog nooit gedaan,0,7,7,7,2,2,"Ik raadpleeg hulp van vrienden, ouders, het Internet, enz.",2,6,8,7,3,1,5,4,2-5 keer per week,< 1 keer per week,Met broers en/of zussen,0,Ik beoefen geen sport,2,Engels,8,6,4,Strategie,Af en toe,0,Nee,,,Nee,20,0,Ja,Ja,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,38,12,11,16,6,11,10,12
22,Mannelijk,9400,22,"Ik verblijf op kot (studentenhome, peda, huurwoning of -appartement dichtbij de hogeschoolcampus)",2,Tram,Nederlands,Engels,België,182,69,Rechtshandig,Rechtsvoetig,Aandachtstekort-hyperactiviteitstoornis (ADD/ADHD),6,49,5,3,2,Master of equivalent (universiteit),Zelfstandige,Bachelor of equivalent (hogeschool),Ambtenaar,> 6000€,4,1,1,Co-ouderschap (afwisselend bij elke ouder),11,3,Ja,Ja,5,Algemeen Secundair Onderwijs (ASO),Gemeenschapsonderwijs (GO!),3,4,3,4,7,9,Nee,Nee,Programmeren,20,5,7,8,8,8,61,10,5,10,Software-ontwikkeling,Dat heb ik wel eens gedaan,3,8,5,8,9,2,Ik probeer het onmiddellijk op te lossen,4,6,5,7,3,2,8,1,> 5 keer per week,2-5 keer per week,Met vrienden,8,Individuele sport,0,Nederlands,1,8,3,Survival,Af en toe,0,Snaarinstrument,Muziekschool (deeltijds kunstonderwijs),11,Ja,150,20,Ja,Ja,Ja,Ja,,,,,,,,,,,,,,,,,17,11,17,13,15,11,15
21,Mannelijk,1860,17,"Ik verblijf op kot (studentenhome, peda, huurwoning of -appartement dichtbij de hogeschoolcampus)",3,Bus,Nederlands,Engels,België,180,75,Rechtshandig,Rechtsvoetig,Nee,10,0,8,10,8,Hoger beroepsonderwijs (HBO5),Bediende,Master of equivalent (universiteit),Ambtenaar,4500€ - 5999€,4,2,1,Co-ouderschap (afwisselend bij elke ouder),21,8,Ja,Ja,0,Anders,Anders,3,4,5,4,4,10,"Ja, een universitaire opleiding binnen STEM",Nee,Programmeren,30,5,8,3,8,9,60,0,8,1,Software-ontwikkeling,Dat heb ik nog nooit gedaan,0,8,7,5,2,2,"Ik raadpleeg hulp van vrienden, ouders, het Internet, enz.",3,5,8,7,4,1,6,2,> 5 keer per week,< 1 keer per week,Met vrienden,0,Ik beoefen geen sport,0,"Nederlands,Engels",7,2,5,Role Playing,Vaak,2,Nee,,,Nee,20,0,Ja,Ja,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,46,15,10,10,10,13,15,16
40,Mannelijk,8760,2,Ik verblijf in de woning die ik zelf huur of bezit,40,Auto,Nederlands,Engels,België,187,110,Rechtshandig,Rechtsvoetig,Nee,5,140,7,6,7,Bachelor of equivalent (hogeschool),Overleden,Bachelor of equivalent (hogeschool),Bediende,3000€ - 4499€,5,2,1,Twee-oudergezin: vader en moeder,10,,Nee,Nee,7,Technisch Secundair Onderwijs (TSO),Gemeenschapsonderwijs (GO!),2.5,22,6,4,4,3,"Ja, een hogeschoolopleiding binnen STEM",Nee,Programmeren,1,8,2,8,8,5,44,12,4,3,Software-ontwikkeling,Dat heb ik regelmatig gedaan,5,7,4,7,5,7,Ik sla het probleem over en bekijk het later nog eens,1,5,4,7,8,2,6,3,2-5 keer per week,2-5 keer per week,Met broers en/of zussen,0,Ik beoefen geen sport,4,"Nederlands,Engels",10,8,0,Role Playing,Zelden,1,Nee,,,Nee,300,5,Ja,Ja,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",,,,,,,,,,,,,,,,,16,,17,,,,
25,Mannelijk,9080,25,Ik verblijf thuis bij mijn ouders/voogd,17,Auto,Nederlands,Engels,België,181,92,Rechtshandig,Rechtsvoetig,Nee,1,40,8,7,9,Bachelor of equivalent (hogeschool),Bediende,Bachelor of equivalent (hogeschool),Bediende,4500€ - 5999€,4,1,2,Twee-oudergezin: vader en moeder,,6,Nee,Nee,0,Technisch Secundair Onderwijs (TSO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,2.5,7,4,3,3,5,Nee,Nee,Programmeren,15,8,0,8,8,7,63,5,15,0,Software-ontwikkeling,Dat heb ik regelmatig gedaan,5,5,3,8,7,7,"Ik raadpleeg hulp van vrienden, ouders, het Internet, enz.",3,7,5,8,4,1,6,2,2-5 keer per week,1 keer per week,Met vrienden,1,Individuele sport,1,Nederlands,4,8,0,Ik speel geen/nauwelijks computergames,Nooit,0,Nee,,,Nee,150,0,Nee,Nee,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,42,19,11,12,15,15,11,16
21,Vrouwelijk,1745,21,"Ik verblijf op kot (studentenhome, peda, huurwoning of -appartement dichtbij de hogeschoolcampus)",1,Te voet,Nederlands,"Engels,Frans",België,173,56,Rechtshandig,Geen voorkeur,Aandachtstekort-hyperactiviteitstoornis (ADD/ADHD),1,0,6,4,2,Master of equivalent (universiteit),Zelfstandige,Master of equivalent (universiteit),Bediende,Ik weet het niet,5,2,1,Twee-oudergezin: vader en moeder,,7,Nee,Nee,2,Algemeen Secundair Onderwijs (ASO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,3,4,4,4,3,8,"Ja, een universitaire opleiding buiten STEM",Nee,Programmeren,20,5,7,6,1,4,44,3,4,3,Software-ontwikkeling,Dat heb ik wel eens gedaan,0,6,3,7,10,8,"Ik raadpleeg hulp van vrienden, ouders, het Internet, enz.",6,5,7,3,4,1,8,2,> 5 keer per week,2-5 keer per week,Met vrienden,3,Individuele sport,5,"Nederlands,Engels",10,5,3,Adventure,Af en toe,0,Snaarinstrument,Muziekschool (deeltijds kunstonderwijs),12,Ja,10,0,Ja,Ja,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,41,12,10,12,16,10,10,13
21,Vrouwelijk,9200,21,"Ik verblijf op kot (studentenhome, peda, huurwoning of -appartement dichtbij de hogeschoolcampus)",1,Te voet,Nederlands,,België,168,55,Rechtshandig,Rechtsvoetig,Nee,0,0,8,7,8,Hoger secundair onderwijs,Arbeider,Bachelor of equivalent (hogeschool),Anders,Ik weet het niet,5,2,2,Twee-oudergezin: vader en moeder,,10,Nee,Nee,8,Algemeen Secundair Onderwijs (ASO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,2.5,4,5,5,8,10,"Ja, een universitaire opleiding binnen STEM",Nee,Programmeren,25,7,2,7,8,8,51,2,15,2,Software-ontwikkeling,Dat heb ik wel eens gedaan,0,10,10,3,0,0,Ik sla het probleem over en bekijk het later nog eens,2,5,6,3,8,1,7,4,2-5 keer per week,"Nee, nooit",Met broers en/of zussen,0,Ik beoefen geen sport,0,"Nederlands,Engels",8,3,3,Role Playing,Af en toe,0,Blaasinstrument,Muziekschool (deeltijds kunstonderwijs),14,Ja,5,0,Ja,Ja,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,27,,,,,20,16,17
26,Mannelijk,9320,26,Ik verblijf thuis bij mijn ouders/voogd,4,Fiets,Nederlands,"Nederlands,Engels",België,170,55,Linkshandig,Rechtsvoetig,Nee,0,0,7,4,7,Lager secundair onderwijs,Bediende,Lager secundair onderwijs,Zelfstandige,1500€ - 2999€,4,1,2,Twee-oudergezin: vader en moeder,,9,Nee,Nee,5,Algemeen Secundair Onderwijs (ASO),Gemeenschapsonderwijs (GO!),2.5,6,5,5,5,7,"Ja, een hogeschoolopleiding buiten STEM","Ja, een hogeschoolopleiding buiten STEM",Programmeren,20,8,10,5,8,9,60,12,20,4,Software-ontwikkeling,Dat heb ik wel eens gedaan,1,8,6,10,8,5,Ik sla het probleem over en bekijk het later nog eens,2,7,5,6,8,1,4,3,2-5 keer per week,2-5 keer per week,Alleen,3,Individuele sport,2,"Nederlands,Engels",9,2,2,Adventure,Zelden,1,Snaarinstrument,Autodidact,12,Nee,0,0,Ja,Ja,"Nee, omwille van andere redenen","Nee, omwille van andere redenen",0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,15,11,14,13,16,17,13,17
22,Mannelijk,9120,3,"Ik verblijf op kot (studentenhome, peda, huurwoning of -appartement dichtbij de hogeschoolcampus)",2,Fiets,Nederlands,"Nederlands,Engels",België,173,67,Rechtshandig,Rechtsvoetig,Nee,2,0,7,3,5,Hoger beroepsonderwijs (HBO5),Arbeider,Hoger beroepsonderwijs (HBO5),Bediende,1500€ - 2999€,4,2,1,Alleenstaande of gescheiden moeder,14,3,Nee,Nee,0,Algemeen Secundair Onderwijs (ASO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,3,4,5,5,4,7,Nee,Nee,Systeem- en netwerkbeheer,15,5,2,10,7,7,48,4,16,16,Cybersecurity,Dat heb ik wel eens gedaan,2,3,3,7,7,7,"Ik raadpleeg hulp van vrienden, ouders, het Internet, enz.",3,6,7,8,5,2,4,1,> 5 keer per week,< 1 keer per week,Met vrienden,0,Ik beoefen geen sport,2,"Nederlands,Engels",7,2,10,Adventure,Vaak,2,Nee,,,Nee,100,20,Ja,Ja,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,39,0,10,14,12,14,15,17
25,Mannelijk,9050,25,Ik verblijf thuis bij mijn ouders/voogd,2,Fiets,Nederlands,Engels,België,179,75,Linkshandig,Rechtsvoetig,Nee,3,0,8,7,5,Bachelor of equivalent (hogeschool),Ambtenaar,Bachelor of equivalent (hogeschool),Bediende,3000€ - 4499€,4,1,1,Twee-oudergezin: vader en moeder,,9,Ja,Ja,6,Algemeen Secundair Onderwijs (ASO),Gemeenschapsonderwijs (GO!),2.5,8,5,5,3,4,"Ja, een hogeschoolopleiding binnen STEM",Nee,Programmeren,30,5,5,7,8,7,60,10,15,2,Software-ontwikkeling,Dat heb ik wel eens gedaan,1,3,6,9,4,6,Ik sla het probleem over en bekijk het later nog eens,2,7,4,8,5,1,6,3,2-5 keer per week,1 keer per week,Met vrienden,4,Individuele sport,0,,9,1,6,Shooter,Zelden,0,Nee,,,Nee,10,50,Ja,Ja,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",,,,,,,,,,,,,,,,,11,16,14,17,14,15,15
21,Mannelijk,8750,21,Ik verblijf thuis bij mijn ouders/voogd,40,Trein,Nederlands,Engels,België,178,60,Rechtshandig,Rechtsvoetig,Nee,8,0,6,5,4,Geen diploma,Arbeider,Geen diploma,Arbeider,Ik weet het niet,4,1,2,Twee-oudergezin: vader en moeder,,6,Nee,Nee,2,Technisch Secundair Onderwijs (TSO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,3,3,4,4,4,5,Nee,Nee,Programmeren,40,5,5,2,6,5,48,4,6,0,Software-ontwikkeling,Dat heb ik wel eens gedaan,0,5,3,3,7,9,Ik sla het probleem over en bekijk het later nog eens,2,6,5,8,7,1,4,3,2-5 keer per week,2-5 keer per week,Alleen,0,Ik beoefen geen sport,0,Nederlands,5,6,5,Survival,Af en toe,0,Nee,,,Nee,50,5,Ja,Ja,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,45,11,10,12,11,12,12,10
20,Mannelijk,8840,20,"Ik verblijf op kot (studentenhome, peda, huurwoning of -appartement dichtbij de hogeschoolcampus)",2,Fiets,Nederlands,Engels,België,180,70,Rechtshandig,Rechtsvoetig,Nee,0,0,8,6,7,Bachelor of equivalent (hogeschool),Onderwijs,Bachelor of equivalent (hogeschool),Onderwijs,Ik weet het niet,4,1,2,Twee-oudergezin: vader en moeder,,8,,,5,Algemeen Secundair Onderwijs (ASO),Ik weet het niet,3,2,5,5,6,7,"Ja, een universitaire opleiding binnen STEM",Nee,Programmeren,20,6,5,5,4,5,60,3,8,0,Software-ontwikkeling,Dat heb ik nog nooit gedaan,0,7,8,2,3,3,Ik sla het probleem over en bekijk het later nog eens,3,5,8,7,4,1,6,2,> 5 keer per week,2-5 keer per week,Met vrienden,3,Individuele sport,20,"Nederlands,Engels",8,5,2,Strategie,Af en toe,2,Nee,,,Nee,10,0,Ja,Ja,Ja,"Nee, omwille van andere redenen",1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,31,15,15,17,10,12,10,11
19,Mannelijk,9800,19,Ik verblijf thuis bij mijn ouders/voogd,16,Trein,Nederlands,Engels,België,191,89,Rechtshandig,Rechtsvoetig,,12,0,5,8,7,Bachelor of equivalent (hogeschool),Bediende,Hoger secundair onderwijs,Arbeider,3000€ - 4499€,4,1,1,Twee-oudergezin: vader en moeder,,9,Ja,Ja,9,Technisch Secundair Onderwijs (TSO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,2.5,2,4,4,4,8,Nee,Nee,Programmeren,25,8,5,3,5,5,62,8,12,1,Software-ontwikkeling,Dat heb ik wel eens gedaan,1,7,7,6,3,5,"Ik raadpleeg hulp van vrienden, ouders, het Internet, enz.",2,4,6,8,3,1,7,5,> 5 keer per week,2-5 keer per week,Met broers en/of zussen,7,Teamsport,0,,0,8,2,Adventure,Af en toe,1,Nee,,,Nee,20,5,Ja,Ja,"Nee, omwille van andere redenen","Nee, omwille van andere redenen",1,1,1,1,1,1,1,1,1,0,0.5,0,0,0,1,45,11,14,16,13,15,8,14
21,Mannelijk,9860,5,Ik verblijf thuis bij mijn ouders/voogd,16,Trein,Nederlands,Engels,België,171,72,Rechtshandig,Rechtsvoetig,Nee,0,0,7,3,5,Hoger secundair onderwijs,Bediende,Hoger secundair onderwijs,Bediende,3000€ - 4499€,3,0,1,Twee-oudergezin: vader en moeder,,9,Nee,Nee,8,Algemeen Secundair Onderwijs (ASO),Gemeenschapsonderwijs (GO!),3,4,,,7,6,"Ja, een universitaire opleiding binnen STEM",Nee,Programmeren,20,7,9,5,5,5,60,2,10,0,Software-ontwikkeling,Dat heb ik nog nooit gedaan,0,6,6,8,0,0,Ik sla het probleem over en bekijk het later nog eens,3,5,7,8,6,1,4,2,1 keer per week,"Nee, nooit",Met vrienden,0,Ik beoefen geen sport,12,"Nederlands,Engels",9,7,8,Actie,Vaak,7,Nee,,,Nee,30,0,Ja,Ja,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,1,1,1,1,0,1,0,0,0.5,0,1,0,0,47,,,,,,,
20,Mannelijk,9300,12,Ik verblijf thuis bij mijn ouders/voogd,1,Te voet,Nederlands,Engels,België,193,92,Rechtshandig,Rechtsvoetig,Nee,2,0,5,2,6,Hoger beroepsonderwijs (HBO5),,Bachelor of equivalent (hogeschool),Bediende,3000€ - 4499€,5,2,3,Co-ouderschap (afwisselend bij elke ouder),19,10,Nee,Nee,7,Algemeen Secundair Onderwijs (ASO),Stedelijke of gemeenteschool,3,2,4,5,7,10,Nee,Nee,Programmeren,29,5,8,3,7,9,60,2,7,3,Software-ontwikkeling,Dat heb ik wel eens gedaan,0,10,10,2,0,0,Ik probeer het onmiddellijk op te lossen,4,3,7,8,2,1,6,5,2-5 keer per week,< 1 keer per week,Met vrienden,10,Teamsport,0,Nederlands,2,3,4,Sport,Vaak,0,Nee,,,Nee,10,40,Ja,Nee,Ja,"Nee, omwille van andere redenen",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,35,18,14,13,10,10,10,15
19,Vrouwelijk,9420,19,Ik verblijf thuis bij mijn ouders/voogd,28,Trein,Nederlands,,België,163,53,Rechtshandig,Rechtsvoetig,Nee,1,0,8,7,8,Hoger secundair onderwijs,Bediende,Hoger secundair onderwijs,Bediende,3000€ - 4499€,4,1,2,Twee-oudergezin: vader en moeder,,10,Nee,Nee,8,Technisch Secundair Onderwijs (TSO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,2.5,2,3,3,3,6,Nee,Nee,Systeem- en netwerkbeheer,26,5,5,3,3,8,60,4,4,0,Systeembeheer,Dat heb ik nog nooit gedaan,0,2,2,7,7,7,Ik sla het probleem over en bekijk het later nog eens,4,2,7,8,1,5,3,6,< 1 keer per week,> 5 keer per week,Met broers en/of zussen,2,Individuele sport,2,Engels,10,6,1,Ik speel geen/nauwelijks computergames,Nooit,0,Nee,,,Nee,100,0,Nee,Nee,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,53,10,14,16,11,11,11,15
20,Mannelijk,9280,13,Ik verblijf thuis bij mijn ouders/voogd,41,Trein,Nederlands,,België,184,84,Rechtshandig,Rechtsvoetig,Nee,0,0,8,9,7,Ik weet het niet,,Master of equivalent (universiteit),Zelfstandige,Ik weet het niet,3,1,1,Alleenstaande of gescheiden moeder,13,9,Ja,Ja,8,Technisch Secundair Onderwijs (TSO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,2.5,2,5,6,4,5,Nee,Nee,Systeem- en netwerkbeheer,10,3,8,6,8,8,64,5,5,0,Netwerkbeheer,Dat heb ik nog nooit gedaan,0,9,7,4,6,2,Ik probeer het onmiddellijk op te lossen,4,6,8,3,2,1,7,5,"Nee, nooit",2-5 keer per week,Met broers en/of zussen,5,Teamsport,0,Nederlands,6,5,6,Strategie,Zelden,0,Blaasinstrument,Muziekschool (deeltijds kunstonderwijs),3,Ja,10,0,Ja,Ja,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,38,13,12,16,12,16,4,15
21,Mannelijk,9000,14,Ik verblijf thuis bij mijn ouders/voogd,6,Fiets,Nederlands,Engels,België,185,70,Rechtshandig,Linksvoetig,Nee,2,0,8,6,9,Master of equivalent (universiteit),Zelfstandige,Master of equivalent (universiteit),Zelfstandige,Ik weet het niet,3,3,2,Co-ouderschap (afwisselend bij elke ouder),19,8,Nee,Nee,4,Algemeen Secundair Onderwijs (ASO),Stedelijke of gemeenteschool,2.5,4,4,4,3,4,Nee,Nee,Programmeren,30,5,5,8,6,7,60,10,10,5,Software-ontwikkeling,Dat heb ik wel eens gedaan,0,8,8,8,1,6,"Ik raadpleeg hulp van vrienden, ouders, het Internet, enz.",4,3,8,5,6,1,7,2,2-5 keer per week,< 1 keer per week,Met vrienden,5,Individuele sport,2,"Nederlands,Engels",8,2,2,Shooter,Zelden,0,Snaarinstrument,Muziekschool (deeltijds kunstonderwijs),3,Ja,40,1,Ja,Ja,Ja,"Nee, ik wilde wel maar kon dit niet of wist niet hoe",1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,43,14,13,19,16,18,16,15
20,Vrouwelijk,9032,1,Ik verblijf thuis bij mijn ouders/voogd,15,Auto,"Nederlands,Turks",Engels,België,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,39,,,,,,,
22,Mannelijk,9000,20,Ik verblijf thuis bij mijn ouders/voogd,4,Fiets,"Nederlands,Frans",Engels,België,180,67,Rechtshandig,Rechtsvoetig,Dyslexie,5,0,7,8,7,Master of equivalent (universiteit),Zelfstandige,Hoger secundair onderwijs,Zelfstandige,Ik weet het niet,5,2,2,Twee-oudergezin: vader en moeder,,10,Ja,Ja,8,Algemeen Secundair Onderwijs (ASO),Gemeenschapsonderwijs (GO!),3,4,4,6,6,7,"Ja, een universitaire opleiding binnen STEM",Nee,Systeem- en netwerkbeheer,15,8,6,3,7,10,48,5,5,2,Software-ontwikkeling,Dat heb ik wel eens gedaan,,8,8,3,2,3,"Ik raadpleeg hulp van vrienden, ouders, het Internet, enz.",5,2,8,4,3,1,7,6,2-5 keer per week,2-5 keer per week,Met vrienden,4,Individuele sport,0,"Nederlands,Engels,Frans",9,7,4,Multiplayer online battle arena,Nooit,0,Klavier,Privélessen,15,Ja,15,0,Ja,Ja,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,49,16,15,11,8,13,9,13
20,Vrouwelijk,9240,20,Ik verblijf thuis bij mijn ouders/voogd,29,Trein,Nederlands,Nederlands,België,176,69,Rechtshandig,Geen voorkeur,Nee,2,0,8,7,9,Master of equivalent (universiteit),Bediende,Bachelor of equivalent (hogeschool),Arbeider,4500€ - 5999€,3,0,1,Twee-oudergezin: vader en moeder,,8,Ja,Nee,9,Algemeen Secundair Onderwijs (ASO),Ik weet het niet,3,3,5,6,8,9,Nee,Nee,Programmeren,20,10,5,8,9,9,60,2,15,0,Software-ontwikkeling,Dat heb ik nog nooit gedaan,0,7,7,9,5,5,Ik probeer het onmiddellijk op te lossen,3,8,6,4,2,1,7,5,2-5 keer per week,2-5 keer per week,Met vrienden,4,Individuele sport,0,Nederlands,6,6,0,Ik speel geen/nauwelijks computergames,Nooit,0,Klavier,Muziekschool (deeltijds kunstonderwijs),10,Ja,50,0,Nee,Nee,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,1,1,1,0,0,1,0,0,0.5,0,0,0,0,40,11,15,18,16,17,15,13
25,Mannelijk,9750,2,Ik verblijf in de woning die ik zelf huur of bezit,25,Auto,"Nederlands,Anders",,Anders,178,72,Linkshandig,Rechtsvoetig,Nee,0,5,10,9,4,Hoger secundair onderwijs,Arbeider,Hoger secundair onderwijs,Arbeider,3000€ - 4499€,2,1,2,Twee-oudergezin: vader en moeder,,10,Nee,Nee,3,Technisch Secundair Onderwijs (TSO),Stedelijke of gemeenteschool,2.5,8,3,3,3,7,Nee,Nee,Programmeren,1,6,5,9,5,5,35,20,0,0,Software-ontwikkeling,Dat heb ik nog nooit gedaan,0,3,4,8,8,10,Ik probeer het onmiddellijk op te lossen,2,8,5,6,4,1,7,3,1 keer per week,"Nee, nooit",Met broers en/of zussen,0,Ik beoefen geen sport,0,"Nederlands,Engels",6,24,6,Ik speel geen/nauwelijks computergames,Nooit,4,Nee,,,Nee,50,0,Nee,Nee,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,38,12,10,13,16,16,14,18
20,Mannelijk,9800,20,Ik verblijf thuis bij mijn ouders/voogd,15,Trein,Nederlands,Engels,België,177,88,Rechtshandig,Rechtsvoetig,Andere,0,0,7,2,3,Lager secundair onderwijs,Arbeider,Hoger secundair onderwijs,Arbeider,Ik weet het niet,3,0,1,Twee-oudergezin: vader en moeder,,6,Nee,Nee,5,Technisch Secundair Onderwijs (TSO),Ik weet het niet,3,3,6,5,8,8,"Ja, een universitaire opleiding binnen STEM",Nee,Programmeren,20,4,3,4,4,4,60,4,15,5,Internet of Things,Dat heb ik wel eens gedaan,1,8,8,7,7,3,Ik sla het probleem over en bekijk het later nog eens,2,4,6,7,8,1,5,3,"Nee, nooit","Nee, nooit",Met vrienden,0,Ik beoefen geen sport,2,Engels,8,8,4,Shooter,Af en toe,4,Nee,,,Nee,20,50,Ja,Ja,Ja,"Nee, dit interesseert me niet",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,37,0,15,0,13,13,12,11
21,Mannelijk,8420,21,"Ik verblijf op kot (studentenhome, peda, huurwoning of -appartement dichtbij de hogeschoolcampus)",3,Tram,Nederlands,Engels,België,190,82,Tweehandig (ambidexter),Linksvoetig,Nee,25,0,7,2,7,Lager secundair onderwijs,Zelfstandige,Bachelor of equivalent (hogeschool),Zelfstandige,3000€ - 4499€,3,0,1,Twee-oudergezin: vader en moeder,,7,Nee,Nee,5,Algemeen Secundair Onderwijs (ASO),Stedelijke of gemeenteschool,3,4,4,5,5,8,Nee,Nee,Programmeren,25,5,7,5,6,6,47,2,6,2,Software-ontwikkeling,Dat heb ik nog nooit gedaan,1,8,6,6,4,2,Ik sla het probleem over en bekijk het later nog eens,3,8,6,7,4,1,5,2,2-5 keer per week,2-5 keer per week,Met vrienden,3,Individuele sport,0,,3,2,3,Sport,Zelden,3,Snaarinstrument,Autodidact,4,Nee,50,0,Ja,Ja,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,49,10,13,14,5,11,5,7
19,Mannelijk,9420,19,Ik verblijf thuis bij mijn ouders/voogd,8,Fiets,Nederlands,Engels,België,168,64,Rechtshandig,Rechtsvoetig,Aandachtstekort-hyperactiviteitstoornis (ADD/ADHD),4,0,7,6,5,Bachelor of equivalent (hogeschool),Bediende,Bachelor of equivalent (hogeschool),Bediende,Ik weet het niet,3,1,1,Twee-oudergezin: vader en moeder,7,10,Nee,Nee,5,Algemeen Secundair Onderwijs (ASO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,2.5,3,4,5,8,8,"Ja, een universitaire opleiding binnen STEM",Nee,Programmeren,30,10,0,3,8,8,64,0,6,0,Software-ontwikkeling,Dat heb ik nog nooit gedaan,0,8,10,0,0,0,Ik sla het probleem over en bekijk het later nog eens,5,4,8,7,2,1,6,3,1 keer per week,2-5 keer per week,Met broers en/of zussen,2,Individuele sport,0,,5,3,6,Strategie,Af en toe,0,Nee,,,Nee,20,25,Ja,Ja,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",,,,,,,,,,,,,,,,,17,12,18,11,15,5,15
